"Year","Patient_Zipcode","PQI_Number","PQI_Name","Observed_Rate_Per_100000_People"
2015,"11520","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",629.78
2015,"11520","PQI_07","Hypertension",109.9
2015,"11520","PQI_08","Heart Failure",356.43
2015,"11520","PQI_10","Dehydration",160.39
2015,"11520","PQI_11","Bacterial Pneumonia",187.13
2015,"11520","PQI_12","Urinary Tract Infection",163.36
2015,"11520","PQI_14","Uncontrolled Diabetes",23.76
2015,"11520","PQI_15","Asthma in Younger Adults",69.1
2015,"11520","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",23.76
2015,"11520","PQI_90","Prevention Quality Overall Composite",1669.29
2015,"11520","PQI_91","Prevention Quality Acute Composite",510.89
2015,"11520","PQI_92","Prevention Quality Chronic Composite",1158.4
2015,"11520","PQI_S01","Prevention Quality All Diabetes Composite",267.32
2015,"11520","PQI_S02","Prevention Quality All Circulatory Composite",478.21
2015,"11520","PQI_S03","Prevention Quality All Respiratory Composite",412.87
2015,"11530","PQI_01","Diabetes Short-Term Complications",4.68
2015,"11530","PQI_03","Diabetes Long-Term Complications",42.1
2015,"11530","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",266.65
2015,"11530","PQI_07","Hypertension",56.14
2015,"11530","PQI_08","Heart Failure",318.1
2015,"11530","PQI_10","Dehydration",112.27
2015,"11530","PQI_11","Bacterial Pneumonia",201.15
2015,"11530","PQI_12","Urinary Tract Infection",116.95
2015,"11530","PQI_14","Uncontrolled Diabetes",14.03
2015,"11530","PQI_15","Asthma in Younger Adults",29.63
2015,"11530","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",4.68
2015,"11530","PQI_90","Prevention Quality Overall Composite",1066.57
2015,"11530","PQI_91","Prevention Quality Acute Composite",430.37
2015,"11530","PQI_92","Prevention Quality Chronic Composite",636.2
2015,"11530","PQI_S01","Prevention Quality All Diabetes Composite",65.49
2015,"11530","PQI_S02","Prevention Quality All Circulatory Composite",378.91
2015,"11530","PQI_S03","Prevention Quality All Respiratory Composite",191.79
2015,"11542","PQI_01","Diabetes Short-Term Complications",53.24
2015,"11542","PQI_03","Diabetes Long-Term Complications",97.6
2015,"11542","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",543.48
2015,"11542","PQI_07","Hypertension",66.55
2015,"11542","PQI_08","Heart Failure",470.25
2015,"11542","PQI_10","Dehydration",164.15
2015,"11542","PQI_11","Bacterial Pneumonia",297.24
2015,"11542","PQI_12","Urinary Tract Infection",177.45
2015,"11542","PQI_14","Uncontrolled Diabetes",13.31
2015,"11542","PQI_15","Asthma in Younger Adults",38.36
2015,"11542","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",8.87
2015,"11542","PQI_90","Prevention Quality Overall Composite",1730.18
2015,"11542","PQI_91","Prevention Quality Acute Composite",638.84
2015,"11542","PQI_92","Prevention Quality Chronic Composite",1091.34
2015,"11542","PQI_S01","Prevention Quality All Diabetes Composite",164.15
2015,"11542","PQI_S02","Prevention Quality All Circulatory Composite",558.98
2015,"11542","PQI_S03","Prevention Quality All Respiratory Composite",368.22
2015,"11545","PQI_01","Diabetes Short-Term Complications",26.56
2015,"11545","PQI_03","Diabetes Long-Term Complications",35.41
2015,"11545","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",347.85
2015,"11545","PQI_07","Hypertension",35.41
2015,"11545","PQI_08","Heart Failure",159.35
2015,"11545","PQI_10","Dehydration",53.12
2015,"11545","PQI_11","Bacterial Pneumonia",159.35
2015,"11545","PQI_12","Urinary Tract Infection",70.82
2015,"11545","PQI_14","Uncontrolled Diabetes",0
2015,"11545","PQI_15","Asthma in Younger Adults",0
2015,"11545","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"11545","PQI_90","Prevention Quality Overall Composite",761.33
2015,"11545","PQI_91","Prevention Quality Acute Composite",283.29
2015,"11545","PQI_92","Prevention Quality Chronic Composite",478.05
2015,"11545","PQI_S01","Prevention Quality All Diabetes Composite",61.97
2015,"11545","PQI_S02","Prevention Quality All Circulatory Composite",194.76
2015,"11545","PQI_S03","Prevention Quality All Respiratory Composite",221.32
2015,"11548","PQI_01","Diabetes Short-Term Complications",96.99
2015,"11548","PQI_03","Diabetes Long-Term Complications",96.99
2015,"11552","PQI_90","Prevention Quality Overall Composite",1626.1
2015,"11548","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",0
2015,"11548","PQI_07","Hypertension",0
2015,"11548","PQI_08","Heart Failure",0
2015,"11548","PQI_10","Dehydration",96.99
2015,"11548","PQI_11","Bacterial Pneumonia",193.99
2015,"11548","PQI_12","Urinary Tract Infection",193.99
2015,"11548","PQI_14","Uncontrolled Diabetes",0
2015,"11548","PQI_15","Asthma in Younger Adults",0
2015,"11548","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"11548","PQI_90","Prevention Quality Overall Composite",678.95
2015,"11548","PQI_91","Prevention Quality Acute Composite",484.97
2015,"11548","PQI_92","Prevention Quality Chronic Composite",193.99
2015,"11548","PQI_S01","Prevention Quality All Diabetes Composite",193.99
2015,"11548","PQI_S02","Prevention Quality All Circulatory Composite",0
2015,"11548","PQI_S03","Prevention Quality All Respiratory Composite",0
2015,"11550","PQI_01","Diabetes Short-Term Complications",103
2015,"11550","PQI_03","Diabetes Long-Term Complications",290.69
2015,"11550","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",982.06
2015,"11550","PQI_07","Hypertension",210.58
2015,"11550","PQI_08","Heart Failure",531.03
2015,"11550","PQI_10","Dehydration",176.25
2015,"11550","PQI_11","Bacterial Pneumonia",167.09
2015,"11550","PQI_12","Urinary Tract Infection",228.89
2015,"11550","PQI_14","Uncontrolled Diabetes",96.13
2015,"11550","PQI_15","Asthma in Younger Adults",122.72
2015,"11550","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",36.62
2015,"11550","PQI_90","Prevention Quality Overall Composite",2439.97
2015,"11550","PQI_91","Prevention Quality Acute Composite",572.23
2015,"11550","PQI_92","Prevention Quality Chronic Composite",1867.75
2015,"11550","PQI_S01","Prevention Quality All Diabetes Composite",505.85
2015,"11550","PQI_S02","Prevention Quality All Circulatory Composite",764.49
2015,"11550","PQI_S03","Prevention Quality All Respiratory Composite",597.4
2015,"11552","PQI_01","Diabetes Short-Term Complications",32.31
2015,"11552","PQI_03","Diabetes Long-Term Complications",161.53
2015,"11552","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",454.4
2015,"11552","PQI_07","Hypertension",156.15
2015,"11552","PQI_08","Heart Failure",371.53
2015,"11552","PQI_10","Dehydration",140
2015,"11552","PQI_11","Bacterial Pneumonia",199.22
2015,"11552","PQI_12","Urinary Tract Infection",193.84
2015,"11552","PQI_14","Uncontrolled Diabetes",26.92
2015,"11552","PQI_15","Asthma in Younger Adults",61.84
2015,"11552","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",16.15
2015,"11552","PQI_91","Prevention Quality Acute Composite",533.06
2015,"11552","PQI_92","Prevention Quality Chronic Composite",1093.04
2015,"11552","PQI_S01","Prevention Quality All Diabetes Composite",231.53
2015,"11552","PQI_S02","Prevention Quality All Circulatory Composite",543.83
2015,"11552","PQI_S03","Prevention Quality All Respiratory Composite",317.68
2015,"11553","PQI_01","Diabetes Short-Term Complications",67.01
2015,"11553","PQI_03","Diabetes Long-Term Complications",227.84
2015,"11553","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",537.85
2015,"11553","PQI_07","Hypertension",241.24
2015,"11553","PQI_08","Heart Failure",312.72
2015,"11553","PQI_10","Dehydration",227.84
2015,"11553","PQI_11","Bacterial Pneumonia",120.62
2015,"11553","PQI_12","Urinary Tract Infection",187.63
2015,"11553","PQI_14","Uncontrolled Diabetes",53.61
2015,"11553","PQI_15","Asthma in Younger Adults",88.99
2015,"11553","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",22.34
2015,"11553","PQI_90","Prevention Quality Overall Composite",1804.86
2015,"11553","PQI_91","Prevention Quality Acute Composite",536.1
2015,"11553","PQI_92","Prevention Quality Chronic Composite",1268.76
2015,"11553","PQI_S01","Prevention Quality All Diabetes Composite",357.4
2015,"11553","PQI_S02","Prevention Quality All Circulatory Composite",576.3
2015,"11553","PQI_S03","Prevention Quality All Respiratory Composite",335.06
2015,"11554","PQI_01","Diabetes Short-Term Complications",12.72
2015,"11554","PQI_03","Diabetes Long-Term Complications",120.83
2015,"11554","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",482.44
2015,"11554","PQI_07","Hypertension",85.86
2015,"11554","PQI_08","Heart Failure",546.93
2015,"11554","PQI_10","Dehydration",295.73
2015,"11554","PQI_11","Bacterial Pneumonia",162.17
2015,"11554","PQI_12","Urinary Tract Infection",276.65
2015,"11554","PQI_14","Uncontrolled Diabetes",9.54
2015,"11554","PQI_15","Asthma in Younger Adults",37.31
2015,"11554","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",12.72
2015,"11554","PQI_90","Prevention Quality Overall Composite",1869.75
2015,"11554","PQI_91","Prevention Quality Acute Composite",734.55
2015,"11554","PQI_92","Prevention Quality Chronic Composite",1135.21
2015,"11554","PQI_S01","Prevention Quality All Diabetes Composite",152.63
2015,"11554","PQI_S02","Prevention Quality All Circulatory Composite",651.87
2015,"11554","PQI_S03","Prevention Quality All Respiratory Composite",330.7
2015,"11557","PQI_01","Diabetes Short-Term Complications",15.51
2015,"11557","PQI_03","Diabetes Long-Term Complications",15.51
2015,"11557","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",330.47
2015,"11557","PQI_08","Heart Failure",170.6
2015,"11557","PQI_10","Dehydration",62.03
2015,"11557","PQI_11","Bacterial Pneumonia",155.09
2015,"11557","PQI_12","Urinary Tract Infection",170.6
2015,"11557","PQI_14","Uncontrolled Diabetes",15.51
2015,"11557","PQI_15","Asthma in Younger Adults",0
2015,"11557","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"11557","PQI_90","Prevention Quality Overall Composite",868.49
2015,"11557","PQI_91","Prevention Quality Acute Composite",387.72
2015,"11557","PQI_92","Prevention Quality Chronic Composite",480.77
2015,"11557","PQI_S01","Prevention Quality All Diabetes Composite",46.53
2015,"11557","PQI_S02","Prevention Quality All Circulatory Composite",201.61
2015,"11557","PQI_S03","Prevention Quality All Respiratory Composite",232.63
2015,"11558","PQI_01","Diabetes Short-Term Complications",58.2
2015,"11558","PQI_03","Diabetes Long-Term Complications",116.4
2015,"11558","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",479.17
2015,"11558","PQI_07","Hypertension",29.1
2015,"11558","PQI_08","Heart Failure",334.64
2015,"11558","PQI_10","Dehydration",58.2
2015,"11558","PQI_11","Bacterial Pneumonia",232.79
2015,"11558","PQI_12","Urinary Tract Infection",232.79
2015,"11558","PQI_14","Uncontrolled Diabetes",14.55
2015,"11558","PQI_15","Asthma in Younger Adults",0
2015,"11558","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",43.65
2015,"11558","PQI_90","Prevention Quality Overall Composite",1440.42
2015,"11558","PQI_91","Prevention Quality Acute Composite",523.79
2015,"11558","PQI_92","Prevention Quality Chronic Composite",916.63
2015,"11558","PQI_S01","Prevention Quality All Diabetes Composite",218.25
2015,"11558","PQI_S02","Prevention Quality All Circulatory Composite",363.74
2015,"11558","PQI_S03","Prevention Quality All Respiratory Composite",334.64
2015,"11559","PQI_01","Diabetes Short-Term Complications",65.03
2015,"11559","PQI_03","Diabetes Long-Term Complications",65.03
2015,"11559","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",78.31
2015,"11559","PQI_07","Hypertension",65.03
2015,"11559","PQI_08","Heart Failure",146.32
2015,"11559","PQI_10","Dehydration",65.03
2015,"11559","PQI_11","Bacterial Pneumonia",162.58
2015,"11559","PQI_12","Urinary Tract Infection",65.03
2015,"11559","PQI_14","Uncontrolled Diabetes",0
2015,"11559","PQI_15","Asthma in Younger Adults",43.1
2015,"11559","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"11559","PQI_90","Prevention Quality Overall Composite",715.33
2015,"11559","PQI_91","Prevention Quality Acute Composite",292.64
2015,"11559","PQI_92","Prevention Quality Chronic Composite",422.7
2015,"11559","PQI_S01","Prevention Quality All Diabetes Composite",130.06
2015,"11559","PQI_S02","Prevention Quality All Circulatory Composite",227.61
2015,"11559","PQI_S03","Prevention Quality All Respiratory Composite",65.03
2015,"11560","PQI_01","Diabetes Short-Term Complications",40.37
2015,"11560","PQI_03","Diabetes Long-Term Complications",40.37
2015,"11560","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",334.73
2015,"11560","PQI_07","Hypertension",20.19
2015,"11560","PQI_08","Heart Failure",322.97
2015,"11560","PQI_10","Dehydration",40.37
2015,"11560","PQI_11","Bacterial Pneumonia",282.6
2015,"11560","PQI_12","Urinary Tract Infection",100.93
2015,"11560","PQI_14","Uncontrolled Diabetes",0
2015,"11560","PQI_15","Asthma in Younger Adults",0
2015,"11560","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"11560","PQI_90","Prevention Quality Overall Composite",1110.21
2015,"11560","PQI_91","Prevention Quality Acute Composite",423.9
2015,"11560","PQI_92","Prevention Quality Chronic Composite",686.31
2015,"11560","PQI_S01","Prevention Quality All Diabetes Composite",80.74
2015,"11560","PQI_S02","Prevention Quality All Circulatory Composite",363.34
2015,"11560","PQI_S03","Prevention Quality All Respiratory Composite",242.23
2015,"11561","PQI_01","Diabetes Short-Term Complications",33.38
2015,"11561","PQI_03","Diabetes Long-Term Complications",69.79
2015,"11561","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",495.54
2015,"11561","PQI_07","Hypertension",30.34
2015,"11561","PQI_08","Heart Failure",194.19
2015,"11561","PQI_10","Dehydration",130.47
2015,"11561","PQI_11","Bacterial Pneumonia",166.88
2015,"11561","PQI_12","Urinary Tract Infection",163.84
2015,"11561","PQI_14","Uncontrolled Diabetes",6.07
2015,"11561","PQI_15","Asthma in Younger Adults",27.88
2015,"11561","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",21.24
2015,"11561","PQI_90","Prevention Quality Overall Composite",1159.05
2015,"11561","PQI_91","Prevention Quality Acute Composite",461.19
2015,"11561","PQI_92","Prevention Quality Chronic Composite",697.86
2015,"11561","PQI_S01","Prevention Quality All Diabetes Composite",118.33
2015,"11561","PQI_S02","Prevention Quality All Circulatory Composite",236.66
2015,"11561","PQI_S03","Prevention Quality All Respiratory Composite",342.86
2015,"11563","PQI_01","Diabetes Short-Term Complications",22.48
2015,"11563","PQI_03","Diabetes Long-Term Complications",123.63
2015,"11563","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",413.66
2015,"11563","PQI_07","Hypertension",44.96
2015,"12750","PQI_08","Heart Failure",0
2015,"11563","PQI_08","Heart Failure",275.36
2015,"11563","PQI_10","Dehydration",106.77
2015,"11563","PQI_11","Bacterial Pneumonia",275.36
2015,"11563","PQI_12","Urinary Tract Infection",168.59
2015,"11563","PQI_14","Uncontrolled Diabetes",5.62
2015,"11563","PQI_15","Asthma in Younger Adults",18.29
2015,"11563","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",5.62
2015,"11563","PQI_90","Prevention Quality Overall Composite",1326.22
2015,"11563","PQI_91","Prevention Quality Acute Composite",550.72
2015,"11563","PQI_92","Prevention Quality Chronic Composite",775.5
2015,"11563","PQI_S01","Prevention Quality All Diabetes Composite",151.73
2015,"11563","PQI_S02","Prevention Quality All Circulatory Composite",331.55
2015,"11563","PQI_S03","Prevention Quality All Respiratory Composite",292.22
2015,"11565","PQI_01","Diabetes Short-Term Complications",71.19
2015,"11565","PQI_03","Diabetes Long-Term Complications",28.48
2015,"11565","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",432.47
2015,"11565","PQI_07","Hypertension",14.24
2015,"11565","PQI_08","Heart Failure",327.5
2015,"11565","PQI_10","Dehydration",56.96
2015,"11565","PQI_11","Bacterial Pneumonia",199.35
2015,"11565","PQI_12","Urinary Tract Infection",242.06
2015,"11565","PQI_14","Uncontrolled Diabetes",0
2015,"11565","PQI_15","Asthma in Younger Adults",51.65
2015,"11565","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"11565","PQI_90","Prevention Quality Overall Composite",1281.5
2015,"11565","PQI_91","Prevention Quality Acute Composite",498.36
2015,"11565","PQI_92","Prevention Quality Chronic Composite",783.14
2015,"11565","PQI_S01","Prevention Quality All Diabetes Composite",99.67
